Student_ID,CGPA,Technical_Skills_Count,Soft_Skills_Count,Projects_Count,Certifications_Count,Internship_Experience,Workshops_Attended,Hackathons_Participated,Eligible
17436,7.41,5,2,4,3,1,2,3,1
17437,7.03,4,4,4,0,0,0,1,1
17438,8.03,5,0,5,4,0,3,1,1
17439,7.19,2,4,5,1,1,1,0,0
17440,9.67,3,1,4,0,1,1,0,1
17441,7.67,7,2,5,3,1,0,0,1
17442,8.47,1,0,1,3,0,1,3,0
17443,9.48,7,5,2,1,0,3,2,1
17444,5.73,0,0,1,3,1,3,0,0
17445,6.15,6,0,2,1,0,1,4,0
17446,5.54,4,2,5,2,1,4,3,0
17447,5.7,5,5,0,0,0,1,3,0
17448,7.56,2,3,1,2,0,3,0,0
17449,6.61,0,3,4,2,1,0,1,0
17450,7.12,4,3,2,3,0,5,0,1
17451,9.91,0,4,5,4,0,1,0,0
17452,5.78,2,2,4,3,0,4,2,0
17453,7.7,2,1,3,0,1,1,2,0
17454,5.49,3,4,2,3,0,2,1,0
17455,6.59,1,0,5,0,1,5,2,0
17456,7.64,3,3,5,4,1,1,2,1
17457,9.73,5,0,2,4,1,3,3,1
17458,6.96,6,4,4,4,0,5,2,0
17459,5.32,0,5,4,0,1,1,0,0
17460,6.94,3,3,4,4,1,1,4,0
17461,5.73,2,2,2,2,0,0,0,0
17462,6.15,2,3,0,3,1,2,2,0
17463,8.09,2,3,3,3,0,0,0,0
17464,5.34,3,5,5,0,1,3,0,0
17465,7.32,6,3,4,1,0,4,0,1
17466,8.05,5,4,5,1,1,0,2,1
17467,7.11,5,3,0,3,0,5,3,0
17468,5.1,4,5,5,1,1,3,3,0
17469,9.93,3,4,4,1,1,2,4,1
17470,6.84,3,0,2,1,1,1,4,0
17471,8.89,7,2,0,0,0,0,2,0
17472,6.63,3,3,5,2,0,1,3,0
17473,7.38,3,4,2,4,1,2,1,1
17474,6.94,2,3,1,0,0,4,4,0
17475,6.71,6,3,4,2,0,1,3,0
17476,5.11,1,5,3,4,0,5,3,0
17477,6.8,3,3,0,4,0,4,3,0
17478,9.45,7,1,1,0,0,2,0,0
17479,8.45,3,2,4,3,1,2,4,1
17480,5.73,1,2,1,0,1,4,2,0
17481,7.96,7,4,0,4,0,0,2,0
17482,9.46,3,0,3,1,1,2,2,1
17483,8.5,6,0,0,1,1,2,0,0
17484,5.74,1,0,3,3,0,4,3,0
17485,9.34,2,3,5,0,0,1,3,0
17486,6.51,4,5,2,4,0,4,1,0
17487,7.27,3,4,4,1,0,3,0,1
17488,7.63,4,3,1,2,1,1,4,0
17489,9.25,3,5,2,1,1,1,4,1
17490,9.66,0,1,4,3,1,2,4,0
17491,9.65,6,4,1,0,0,1,3,0
17492,5.04,5,4,2,0,0,0,0,0
17493,9.61,0,5,4,1,1,0,4,0
17494,5.27,2,4,4,2,0,0,3,0
17495,6.33,4,5,2,0,0,3,2,0
17496,7.57,4,1,0,0,0,2,3,0
17497,7.4,1,4,3,4,1,5,2,0
17498,8.02,6,5,5,3,0,5,0,1
17499,7.4,1,5,3,4,0,4,1,0
17500,9.67,3,1,5,3,1,3,1,1
17501,6.2,1,0,5,0,0,3,4,0
17502,6.37,1,5,5,2,0,0,2,0
17503,9.6,4,5,0,2,1,1,2,0
17504,5.38,0,4,4,0,1,4,4,0
17505,8.05,4,3,1,3,0,2,0,0
17506,8.41,6,2,0,4,1,1,1,0
17507,7.53,1,1,4,4,0,1,1,0
17508,8.47,3,0,2,4,0,3,4,1
17509,5.86,0,0,2,3,1,3,0,0
17510,9.26,7,2,5,0,0,0,1,1
17511,5.7,1,4,4,2,0,2,2,0
17512,7.0,1,3,5,4,0,2,1,0
17513,5.38,5,2,2,3,1,3,4,0
17514,7.73,7,4,3,3,1,3,1,1
17515,8.35,3,5,0,4,0,0,4,0
17516,9.71,3,4,3,0,0,1,3,1
17517,8.7,1,1,4,2,0,4,0,0
17518,7.71,1,3,0,2,0,0,1,0
17519,9.66,4,3,2,3,0,2,3,1
17520,7.39,2,1,0,0,0,2,4,0
17521,7.81,3,4,0,1,1,1,1,0
17522,7.98,6,4,2,2,0,1,1,1
17523,7.05,7,3,5,1,1,5,3,1
17524,9.19,3,3,1,3,0,4,1,0
17525,5.93,6,3,2,2,1,2,3,0
17526,7.77,6,3,3,0,1,3,3,1
17527,8.61,7,4,5,1,1,3,0,1
17528,9.52,5,3,1,4,1,0,0,0
17529,9.42,4,5,3,1,1,3,4,1
17530,7.54,7,4,4,3,1,5,2,1
17531,8.22,0,1,3,3,0,4,0,0
17532,6.97,5,5,5,3,0,4,0,0
17533,7.34,5,0,5,0,1,5,3,1
17534,9.53,0,1,5,0,1,2,3,0
17535,9.65,7,1,0,3,1,3,3,0
17536,9.48,0,2,5,2,0,1,2,0
17537,5.69,3,1,5,4,1,2,0,0
17538,9.25,2,2,4,0,0,0,1,0
17539,9.74,7,2,1,2,0,1,0,0
17540,6.81,2,2,3,1,1,3,4,0
17541,7.59,6,5,4,1,1,4,2,1
17542,8.9,4,1,3,2,1,3,4,1
17543,7.81,6,0,0,4,0,4,3,0
17544,9.97,0,5,0,1,1,5,1,0
17545,7.28,0,2,1,2,0,0,2,0
17546,8.57,1,3,2,2,1,2,2,0
17547,8.96,4,3,5,3,1,5,1,1
17548,7.47,5,4,2,2,1,3,4,1
17549,9.28,5,3,0,4,1,1,0,0
17550,7.73,4,3,4,3,1,3,4,1
17551,7.06,3,2,1,4,1,3,1,0
17552,5.54,3,5,3,4,0,0,0,0
17553,6.97,4,1,3,3,0,4,2,0
17554,8.67,2,5,4,3,0,2,1,0
17555,9.61,4,5,2,1,0,2,4,1
17556,6.26,2,3,0,1,1,4,1,0
17557,6.78,3,1,0,3,0,1,2,0
17558,5.77,6,0,1,4,1,3,3,0
17559,8.45,4,5,0,0,1,0,2,0
17560,9.8,2,5,2,2,1,1,2,0
17561,8.2,1,3,2,3,0,0,3,0
17562,8.09,1,0,4,2,0,0,1,0
17563,7.77,4,0,1,1,1,3,3,0
17564,5.44,0,4,1,2,0,5,2,0
17565,8.65,4,1,0,1,0,5,0,0
17566,8.01,3,1,5,3,1,3,0,1
17567,8.31,3,4,3,1,1,2,4,1
17568,9.49,7,2,1,4,0,2,4,0
17569,8.92,1,4,0,4,0,3,2,0
17570,8.9,2,5,3,4,0,0,1,0
17571,9.64,1,4,0,2,0,0,3,0
17572,9.95,2,4,4,2,0,2,1,0
17573,7.91,6,0,1,0,0,5,1,0
17574,5.54,4,1,0,2,1,5,3,0
17575,7.3,0,2,4,0,0,4,0,0
17576,8.94,3,3,0,3,0,3,0,0
17577,5.14,4,3,2,3,0,3,3,0
17578,5.28,1,3,0,3,1,3,3,0
17579,5.34,5,2,2,3,1,2,0,0
17580,8.66,5,3,1,2,1,3,1,0
17581,7.51,4,2,0,4,0,1,3,0
17582,6.84,0,3,4,4,1,5,0,0
17583,5.53,2,3,1,1,1,2,3,0
17584,8.66,6,2,1,3,0,2,1,0
17585,6.61,0,1,5,4,0,5,0,0
17586,6.33,1,5,2,0,0,3,3,0
17587,8.26,0,5,1,3,1,2,3,0
17588,7.8,7,2,0,0,0,4,2,0
17589,6.81,3,2,0,2,0,0,2,0
17590,8.21,5,4,2,3,0,1,1,1
17591,6.36,7,0,0,3,1,4,1,0
17592,8.97,0,0,5,4,0,1,3,0
17593,6.15,4,1,2,2,0,1,0,0
17594,5.79,2,1,3,1,1,3,1,0
17595,8.91,3,1,2,0,0,2,3,1
17596,8.54,3,0,4,3,1,1,3,1
17597,5.91,3,1,4,0,0,5,1,0
17598,5.58,7,5,5,3,1,4,0,0
17599,9.19,1,1,0,3,1,1,1,0
17600,8.88,1,2,3,1,0,2,1,0
17601,6.64,4,5,4,4,1,1,3,0
17602,8.29,7,5,4,0,0,0,1,1
17603,5.62,2,2,4,0,1,5,4,0
17604,7.54,0,0,0,2,0,1,1,0
17605,5.09,4,2,1,2,1,5,3,0
17606,6.96,1,1,1,4,1,0,1,0
17607,5.37,4,2,5,4,1,1,2,0
17608,7.38,2,5,1,2,1,4,3,0
17609,7.11,7,4,5,2,1,1,2,1
17610,7.22,4,2,0,2,1,0,2,0
17611,5.23,6,0,1,4,1,0,0,0
17612,6.81,5,1,5,2,1,3,1,0
17613,8.78,5,5,2,1,0,4,1,1
17614,6.84,3,5,0,4,0,2,1,0
17615,8.58,0,1,0,2,0,0,2,0
17616,6.85,6,0,3,4,0,4,4,0
17617,7.12,1,2,4,1,1,5,4,0
17618,7.82,6,1,3,0,1,3,4,1
17619,9.75,1,1,1,2,0,0,0,0
17620,5.54,5,4,0,1,1,4,0,0
17621,5.16,7,0,5,3,1,4,2,0
17622,8.04,2,5,0,4,0,1,3,0
17623,9.75,2,5,1,0,0,3,2,0
17624,9.95,2,2,5,3,0,3,3,0
17625,7.42,1,2,4,2,1,1,4,0
17626,7.34,3,1,3,3,0,4,3,1
17627,8.22,6,3,4,2,0,1,3,1
17628,7.78,0,4,1,1,0,1,3,0
17629,8.17,2,4,3,1,1,4,1,0
17630,9.37,1,4,3,0,1,5,2,0
17631,8.73,3,5,4,3,0,2,0,1
17632,7.48,2,1,4,4,1,0,1,0
17633,7.31,6,0,0,1,1,4,4,0
17634,8.2,2,0,0,1,1,1,1,0
17635,7.28,0,4,4,2,0,5,2,0
17636,7.29,5,5,5,0,1,3,0,1
17637,5.08,0,3,1,0,0,4,3,0
17638,5.87,4,5,4,2,0,3,4,0
17639,7.44,5,3,5,4,1,2,4,1
17640,9.11,5,2,0,1,0,2,3,0
17641,6.39,6,3,3,0,1,5,0,0
17642,7.61,5,4,5,2,0,2,0,1
17643,6.72,2,2,1,3,1,0,2,0
17644,5.52,4,4,0,0,0,2,4,0
17645,9.79,6,5,1,1,1,1,2,0
17646,9.27,1,5,1,1,1,2,3,0
17647,5.39,6,0,3,1,0,0,4,0
17648,8.6,0,4,5,3,0,2,3,0
17649,6.74,5,2,0,3,0,4,3,0
17650,9.97,5,4,4,1,1,3,1,1
17651,6.51,3,1,1,2,0,1,4,0
17652,6.19,2,5,1,2,0,1,0,0
17653,7.84,6,2,3,1,0,2,1,1
17654,9.18,2,3,5,2,1,0,1,0
17655,5.96,4,0,0,4,0,3,1,0
17656,8.55,0,3,5,1,1,0,2,0
17657,5.31,5,4,1,0,0,2,4,0
17658,9.59,5,3,1,4,0,5,2,0
17659,5.41,4,2,2,4,0,5,0,0
17660,9.57,6,1,2,2,1,0,0,1
17661,7.45,2,3,1,4,1,3,4,0
17662,7.24,0,4,5,3,0,3,4,0
17663,9.87,2,3,5,2,0,0,1,0
17664,9.95,0,3,5,2,0,2,4,0
17665,8.25,6,2,3,3,1,3,4,1
17666,5.64,2,4,4,4,0,0,1,0
17667,7.53,3,4,2,2,0,0,0,1
17668,7.65,5,1,2,2,0,1,4,1
17669,7.57,6,2,0,0,0,3,2,0
17670,7.85,6,5,4,2,1,1,0,1
17671,5.09,4,2,2,2,1,3,0,0
17672,8.56,7,0,4,3,0,2,3,1
17673,8.56,7,1,4,2,1,1,2,1
17674,5.58,0,1,0,2,0,1,4,0
17675,7.85,4,4,1,4,0,2,2,0
17676,7.84,0,4,1,2,0,4,1,0
17677,8.41,6,1,2,1,1,1,4,1
17678,5.43,0,2,0,1,1,2,0,0
17679,8.13,5,0,2,0,1,5,0,1
17680,6.4,0,4,2,1,1,2,4,0
17681,7.54,2,0,5,1,0,2,2,0
17682,8.87,1,1,1,3,1,5,4,0
17683,8.53,2,2,0,3,0,3,4,0
17684,5.59,1,0,4,0,1,2,4,0
17685,7.96,5,5,1,3,1,2,0,0
17686,9.85,5,3,2,2,0,0,3,1
17687,5.78,2,1,2,0,1,4,2,0
17688,9.26,1,2,3,2,0,1,4,0
17689,8.51,7,1,0,4,0,2,3,0
17690,8.87,7,1,4,3,1,0,2,1
17691,6.41,6,0,4,2,0,2,2,0
17692,6.44,7,0,2,4,0,5,4,0
17693,9.53,5,3,3,3,0,4,2,1
17694,6.8,0,4,3,3,1,4,3,0
17695,5.32,0,3,0,0,1,1,1,0
17696,8.0,1,5,2,1,1,2,4,0
17697,5.62,7,2,2,1,0,1,4,0
17698,8.98,1,2,2,2,1,1,2,0
17699,8.21,4,1,0,0,0,0,1,0
17700,9.37,0,0,4,1,1,2,3,0
17701,8.92,2,1,1,2,1,3,0,0
17702,5.56,4,4,3,2,1,3,1,0
17703,6.91,6,1,4,1,0,4,2,0
17704,8.87,7,5,1,4,1,5,3,0
17705,7.09,1,2,4,2,0,5,2,0
17706,9.86,6,5,4,1,0,3,4,1
17707,8.68,5,2,4,4,0,1,2,1
17708,5.08,2,5,4,1,0,1,4,0
17709,9.4,3,3,2,2,0,0,0,1
17710,5.5,3,5,4,4,1,4,2,0
17711,5.7,6,1,1,2,0,5,3,0
17712,8.67,6,0,1,1,0,4,2,0
17713,9.32,7,4,3,0,0,5,4,1
17714,7.68,5,4,5,0,1,4,3,1
17715,6.45,3,5,0,1,1,5,0,0
17716,6.76,5,0,1,3,1,5,3,0
17717,6.71,2,4,1,4,0,3,2,0
17718,6.63,5,5,1,0,1,0,3,0
17719,6.21,6,5,1,1,0,5,4,0
17720,8.04,1,0,0,3,1,0,1,0
17721,9.5,2,0,0,2,1,0,1,0
17722,6.54,4,3,5,2,1,0,0,0
17723,5.93,4,5,4,2,0,0,0,0
17724,9.19,3,1,5,1,1,2,3,1
17725,8.71,7,2,1,4,0,1,0,0
17726,9.65,6,2,1,1,0,2,2,0
17727,5.83,1,5,3,3,0,1,3,0
17728,5.72,6,1,3,4,0,1,4,0
17729,7.71,4,4,3,2,0,2,4,1
17730,8.07,0,0,3,0,0,1,4,0
17731,7.4,6,2,4,0,0,2,3,1
17732,7.99,0,3,2,0,0,0,2,0
17733,5.9,3,4,3,3,0,0,3,0
17734,7.4,6,3,3,2,1,2,2,1
17735,8.29,3,2,0,0,0,4,3,0
17736,7.16,3,1,5,4,0,0,4,1
17737,8.4,7,1,1,0,1,1,2,0
17738,7.26,4,3,4,3,1,0,3,1
17739,6.67,1,5,1,0,0,2,0,0
17740,6.52,5,4,2,3,0,1,1,0
17741,7.05,5,2,4,3,1,5,2,1
17742,5.12,3,0,2,4,0,3,4,0
17743,8.34,2,1,1,3,0,5,3,0
17744,9.23,3,3,0,1,0,3,3,0
17745,6.77,7,2,3,2,0,3,2,0
17746,5.23,6,4,1,3,1,1,1,0
17747,9.93,5,5,4,1,0,5,1,1
17748,6.32,5,0,3,1,0,1,4,0
17749,5.63,5,0,4,0,1,2,2,0
17750,6.85,7,5,2,4,1,0,4,0
17751,8.69,7,1,4,0,0,0,2,1
17752,6.47,4,0,0,4,0,0,1,0
17753,7.87,1,2,2,0,0,1,4,0
17754,7.08,3,1,5,0,1,1,2,1
17755,5.59,0,1,5,1,1,4,4,0
17756,6.65,3,1,1,2,0,0,0,0
17757,8.62,3,5,3,1,0,5,4,1
17758,8.06,1,2,3,0,0,5,2,0
17759,5.6,2,3,0,2,1,3,0,0
17760,5.82,7,0,4,0,0,0,1,0
17761,8.2,3,0,1,0,1,4,0,0
17762,9.07,3,3,5,2,1,1,1,1
17763,6.75,5,1,4,1,1,3,3,0
17764,7.98,7,4,5,3,1,4,4,1
17765,5.85,4,2,4,0,1,4,3,0
17766,6.56,1,1,0,3,0,5,4,0
17767,5.1,4,1,5,1,1,0,1,0
17768,8.84,5,1,2,3,1,4,1,1
17769,7.01,3,0,5,1,0,4,1,1
17770,9.08,3,5,2,3,0,4,4,1
17771,8.54,0,5,0,3,1,0,0,0
17772,9.14,4,5,0,0,1,0,2,0
17773,6.43,5,0,0,2,0,3,2,0
17774,5.93,1,5,4,2,0,2,0,0
17775,9.86,6,4,5,1,0,5,1,1
17776,8.59,6,2,5,0,1,0,3,1
17777,9.17,6,1,4,3,0,0,3,1
17778,5.07,3,5,1,1,0,2,0,0
17779,6.77,0,0,0,2,0,3,0,0
17780,8.71,0,3,4,3,0,5,4,0
17781,5.39,6,0,2,0,0,4,4,0
17782,7.84,2,1,5,1,1,1,3,0
17783,7.15,1,1,5,4,0,4,1,0
17784,5.09,6,0,0,0,0,5,1,0
17785,6.18,0,3,2,1,1,2,3,0
17786,6.42,1,3,3,3,0,5,3,0
17787,5.56,6,1,1,1,0,2,4,0
17788,8.16,3,0,3,0,0,3,3,1
17789,6.21,6,2,1,2,0,5,4,0
17790,6.39,7,2,0,2,0,0,3,0
17791,9.49,2,1,5,0,0,2,1,0
17792,7.34,5,3,1,3,0,1,0,0
17793,6.96,7,2,4,2,0,5,0,0
17794,8.62,7,0,2,4,0,0,1,1
17795,9.55,1,4,5,4,0,3,1,0
17796,5.13,7,4,4,4,1,3,1,0
17797,7.24,5,3,0,1,1,2,0,0
17798,8.05,2,5,3,3,1,1,4,0
17799,6.59,5,4,2,3,0,2,2,0
17800,8.86,1,0,0,2,1,0,4,0
17801,9.86,5,5,4,0,1,0,1,1
17802,9.72,1,1,4,4,0,5,0,0
17803,6.33,4,1,1,4,1,1,1,0
17804,6.13,7,0,1,0,0,3,2,0
17805,9.79,2,1,3,0,0,3,0,0
17806,7.29,1,0,1,4,1,2,2,0
17807,6.04,4,0,1,0,1,0,3,0
17808,8.53,4,4,1,1,1,3,4,0
17809,6.42,2,5,3,2,1,2,0,0
17810,6.34,3,4,0,1,1,0,4,0
17811,9.4,2,3,5,4,1,2,1,0
17812,5.81,1,4,2,2,0,2,3,0
17813,5.32,3,1,0,2,1,1,2,0
17814,6.35,7,5,5,2,0,0,0,0
17815,8.03,2,4,5,3,0,4,3,0
17816,5.62,2,0,0,3,1,4,0,0
17817,7.36,7,4,0,2,1,0,0,0
17818,8.14,2,1,4,3,1,2,3,0
17819,9.24,7,3,2,1,0,3,3,1
17820,6.15,2,5,2,4,1,4,4,0
17821,9.09,3,2,4,4,0,0,4,1
17822,6.17,1,5,5,4,0,4,1,0
17823,8.38,4,0,4,0,1,0,3,1
17824,7.15,2,1,5,1,1,5,2,0
17825,5.57,7,1,1,4,1,4,2,0
17826,8.57,4,2,4,4,1,4,1,1
17827,6.09,4,3,3,4,0,0,2,0
17828,5.88,4,0,4,4,0,4,1,0
17829,6.79,2,3,1,3,1,4,4,0
17830,8.27,2,2,4,3,0,1,2,0
17831,6.17,5,0,3,1,0,1,0,0
17832,5.92,2,4,4,1,1,0,2,0
17833,5.05,6,3,5,4,1,4,2,0
17834,7.36,2,4,0,4,0,5,1,0
17835,7.14,0,0,2,4,0,2,4,0
17836,6.17,1,2,3,0,1,2,2,0
17837,5.27,0,4,3,2,0,0,4,0
17838,7.15,5,4,3,3,1,2,2,1
17839,8.94,6,1,5,4,1,0,1,1
17840,8.58,3,0,0,0,1,5,4,0
17841,9.3,6,5,0,0,1,2,1,0
17842,5.05,0,2,2,0,0,5,4,0
17843,9.83,0,1,1,3,1,0,1,0
17844,6.71,0,3,2,2,0,0,2,0
17845,9.95,1,2,3,4,0,5,3,0
17846,6.26,4,1,3,4,0,5,1,0
17847,7.36,3,3,3,2,0,3,2,1
17848,6.77,3,2,2,3,1,2,4,0
17849,6.78,6,1,1,0,1,1,1,0
17850,9.21,1,2,1,4,0,3,0,0
17851,8.73,5,4,2,0,0,1,3,1
17852,9.96,6,1,5,2,1,5,2,1
17853,8.07,0,4,3,4,1,0,0,0
17854,7.32,4,1,2,4,1,1,1,1
17855,5.45,6,4,2,4,1,1,3,0
17856,9.98,6,0,4,1,1,3,2,1
17857,7.76,2,4,4,2,0,2,2,0
17858,8.5,6,0,0,2,1,2,1,0
17859,7.03,1,5,0,0,0,5,4,0
17860,7.74,5,2,2,3,0,3,4,1
17861,9.71,4,3,4,4,1,1,0,1
17862,5.83,5,3,3,4,1,1,3,0
17863,6.46,1,3,0,4,0,1,2,0
17864,5.76,1,0,3,2,0,1,1,0
17865,8.96,2,3,3,4,1,5,3,0
17866,5.31,5,3,0,2,1,5,0,0
17867,5.41,4,4,5,3,0,1,2,0
17868,6.49,5,5,2,3,1,2,0,0
17869,7.57,6,3,4,2,1,0,4,1
17870,7.03,5,0,0,4,0,2,1,0
17871,5.22,7,4,1,2,0,2,4,0
17872,9.79,0,0,1,4,0,2,0,0
17873,9.76,5,1,3,4,0,0,3,1
17874,6.4,4,3,1,1,0,2,4,0
17875,8.66,6,0,3,2,1,5,4,1
17876,7.89,4,0,5,0,1,0,3,1
17877,6.19,7,4,5,0,0,1,0,0
17878,6.31,7,1,5,3,1,1,0,0
17879,7.46,0,1,5,4,1,2,2,0
17880,7.1,2,3,5,4,1,1,3,0
17881,6.46,4,5,4,1,1,3,0,0
17882,9.04,5,2,0,4,0,5,3,0
17883,7.41,5,2,0,3,0,2,1,0
17884,8.27,0,4,4,2,1,0,2,0
17885,5.95,1,3,3,2,1,3,3,0
17886,7.67,1,4,5,3,0,1,4,0
17887,6.59,6,5,2,1,0,3,1,0
17888,7.63,0,3,1,2,1,4,0,0
17889,8.9,1,1,5,3,0,0,2,0
17890,8.84,4,2,4,4,1,3,0,1
17891,6.77,0,0,1,2,0,1,3,0
17892,8.47,5,2,2,3,1,3,4,1
17893,9.71,6,3,3,1,1,0,3,1
17894,8.13,6,5,5,2,0,5,3,1
17895,5.74,7,2,1,1,1,5,2,0
17896,8.4,4,0,3,0,0,1,4,1
17897,5.52,3,1,5,1,0,0,4,0
17898,9.36,2,1,2,3,0,5,1,0
17899,7.58,5,3,3,4,1,0,0,1
17900,6.93,5,2,2,2,0,0,1,0
17901,5.29,2,3,0,1,1,2,4,0
17902,6.9,2,2,1,2,1,4,3,0
17903,9.52,0,4,1,2,1,1,1,0
17904,5.1,3,3,2,3,1,1,0,0
17905,7.37,7,2,2,3,0,4,3,1
17906,9.66,2,4,4,0,0,3,4,0
17907,6.97,4,3,2,4,1,1,4,0
17908,7.14,5,1,2,0,1,2,2,1
17909,7.89,2,5,3,3,1,1,4,0
17910,7.31,3,4,3,0,0,0,0,1
17911,5.84,4,3,1,1,0,5,0,0
17912,5.09,4,0,3,1,0,5,1,0
17913,8.05,0,5,3,2,1,3,0,0
17914,9.6,7,1,1,0,1,0,3,0
17915,5.53,0,5,5,0,0,4,3,0
17916,6.05,1,5,0,3,1,0,2,0
17917,6.85,3,4,4,0,0,3,3,0
17918,9.04,6,2,3,2,0,1,1,1
17919,6.35,4,0,0,3,1,0,1,0
17920,9.41,3,2,4,2,0,4,0,1
17921,5.27,2,5,1,1,1,3,4,0
17922,9.7,6,0,3,3,1,5,3,1
17923,7.8,5,3,5,4,0,2,1,1
17924,8.29,2,3,3,2,1,5,3,0
17925,6.84,5,2,2,4,1,2,3,0
17926,8.91,7,5,3,4,1,5,0,1
17927,5.83,1,2,3,2,0,1,0,0
17928,5.24,7,2,0,3,1,1,1,0
17929,6.98,7,4,0,4,0,0,1,0
17930,9.27,4,5,3,3,1,4,4,1
17931,8.77,5,1,5,4,1,2,0,1
17932,7.59,7,2,4,2,1,5,1,1
17933,7.86,4,3,1,0,1,1,2,0
17934,5.65,5,5,5,3,1,3,0,0
17935,9.2,1,5,0,4,1,3,0,0
17936,8.93,2,5,5,0,1,3,1,0
17937,8.28,4,3,5,0,1,5,1,1
17938,7.33,6,2,4,0,0,3,3,1
17939,9.82,7,5,5,2,0,2,1,1
17940,9.4,5,5,3,2,1,1,0,1
17941,8.22,3,2,2,2,1,4,1,1
17942,6.86,4,3,0,2,1,1,2,0
17943,8.09,5,4,5,3,1,1,0,1
17944,7.88,7,5,0,4,0,1,2,0
17945,6.97,5,0,2,3,0,0,4,0
17946,6.53,2,3,3,0,0,5,3,0
17947,7.04,4,0,0,4,1,1,1,0
17948,7.87,4,2,3,4,0,3,2,1
17949,7.14,0,1,4,0,1,0,1,0
17950,6.32,5,2,0,1,0,5,4,0
17951,8.8,7,2,3,4,0,1,0,1
17952,7.66,7,2,4,3,1,2,0,1
17953,5.34,4,5,5,4,1,2,4,0
17954,6.84,5,3,0,0,1,2,3,0
17955,9.42,1,3,1,0,1,3,1,0
17956,8.78,1,1,3,3,0,2,2,0
17957,6.62,3,0,4,0,1,3,3,0
17958,9.69,4,0,5,4,0,0,0,1
17959,5.38,3,0,1,2,0,5,2,0
17960,9.81,2,2,3,3,1,3,4,0
17961,6.23,5,1,0,0,0,4,3,0
17962,5.05,2,2,5,1,0,4,1,0
17963,7.17,0,1,3,1,0,0,2,0
17964,6.79,0,4,4,2,1,4,2,0
17965,7.7,7,3,0,4,0,1,0,0
17966,8.98,4,5,0,2,1,2,4,0
17967,9.21,4,5,5,4,0,3,0,1
17968,7.01,7,5,0,1,0,1,1,0
17969,7.15,3,2,2,0,1,2,3,1
17970,5.74,7,4,4,2,1,4,4,0
17971,5.24,3,0,1,0,0,0,3,0
17972,8.21,4,5,0,1,0,3,1,0
17973,5.32,6,4,4,4,0,2,2,0
17974,8.67,7,5,2,0,1,1,4,1
17975,7.7,4,3,2,1,0,4,4,1
17976,5.99,0,5,5,3,0,2,4,0
17977,7.7,0,3,0,2,1,0,4,0
17978,5.91,0,5,4,4,1,1,4,0
17979,7.19,4,5,2,4,1,3,4,1
17980,9.0,7,3,0,3,0,0,0,0
17981,7.31,3,5,5,2,1,5,2,1
17982,5.74,1,4,3,0,1,0,0,0
17983,8.62,1,0,3,1,0,3,2,0
17984,5.93,3,2,3,1,0,4,3,0
17985,8.69,3,5,1,0,1,0,2,0
17986,7.4,7,0,4,0,0,2,0,1
17987,7.27,6,1,5,2,0,0,1,1
17988,9.26,3,1,3,3,1,5,0,1
17989,8.54,0,2,2,1,0,1,1,0
17990,5.16,2,5,1,3,0,4,1,0
17991,6.48,6,5,3,2,0,3,3,0
17992,9.35,4,3,0,0,0,0,3,0
17993,5.09,0,2,2,1,1,5,0,0
17994,7.73,1,4,1,3,0,4,1,0
17995,8.64,4,5,1,4,0,4,1,0
17996,8.11,3,3,2,1,0,0,0,1
17997,8.8,7,2,3,4,1,2,3,1
17998,8.63,5,2,5,4,0,4,4,1
17999,8.46,6,4,5,4,0,1,3,1
18000,9.11,6,4,0,4,0,2,2,0
18001,8.23,1,0,0,1,1,1,3,0
18002,7.01,3,1,5,4,0,2,0,1
18003,7.36,5,2,5,1,1,4,2,1
18004,8.58,3,0,0,0,0,4,4,0
18005,9.38,3,3,1,3,1,1,2,0
18006,6.36,4,3,3,3,0,0,2,0
18007,6.71,1,1,5,3,0,2,1,0
18008,9.65,1,3,5,0,0,3,4,0
18009,7.89,3,1,2,3,1,4,4,1
18010,5.89,7,3,4,0,1,0,0,0
18011,8.32,0,3,0,2,0,2,2,0
18012,9.95,7,2,2,1,1,3,2,1
18013,9.12,7,4,5,2,0,3,2,1
18014,8.73,2,2,5,0,0,4,4,0
18015,6.04,5,0,2,4,1,2,0,0
18016,9.38,0,4,5,0,0,0,1,0
18017,7.63,4,2,0,1,0,0,2,0
18018,9.45,7,4,4,2,0,4,2,1
18019,6.65,5,4,1,0,0,1,0,0
18020,5.31,2,4,1,1,1,3,3,0
18021,7.38,0,3,3,4,0,1,0,0
18022,6.35,7,4,5,2,0,1,4,0
18023,8.58,5,3,1,2,0,1,3,0
18024,9.79,6,5,2,3,0,3,1,1
18025,8.45,1,4,1,2,0,0,2,0
18026,9.43,0,3,3,3,1,2,4,0
18027,7.27,7,4,2,2,1,2,2,1
18028,8.86,3,0,2,2,1,0,3,1
18029,9.22,4,2,4,0,0,1,1,1
18030,8.55,0,5,5,4,0,1,0,0
18031,7.54,5,4,0,4,1,1,2,0
18032,8.13,0,0,0,2,0,5,1,0
18033,8.5,5,2,0,2,0,1,1,0
18034,6.27,7,1,3,3,0,4,0,0
18035,9.05,2,5,1,4,0,5,4,0
18036,9.75,3,5,0,0,0,4,1,0
18037,7.33,7,4,1,4,1,2,3,0
18038,8.51,6,1,0,1,0,0,1,0
18039,8.69,2,2,4,4,1,0,2,0
18040,8.31,6,2,1,0,0,4,0,0
